V1,rural3,union1988,centeno,totalexperience,replacement,iddto,idedo,jornadaPRI,noOP,fraud
Guerrero_IV_DSC_0511_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0512_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0513_2,0.131214499,1,1,0,0,138,13,0.529999971,0,0
Guerrero_IV_DSC_0514_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0515_2,0.131214499,1,1,0,0,138,13,0.529999971,0,0
Guerrero_IV_DSC_0516_2,0.131214499,1,1,0,0,138,13,0.529999971,0,1
Guerrero_IV_DSC_0517_2,0.131214499,1,1,0,0,138,13,0.529999971,0,0
Guerrero_IV_DSC_0518_2,0.131214499,1,1,0,0,138,13,0.529999971,0,1
Guerrero_IV_DSC_0519_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0520_2,0.131214499,1,1,0,0,138,13,0.529999971,0,0
Guerrero_IV_DSC_0521_2,0.131214499,1,1,0,0,138,13,0.529999971,0,0
Guerrero_IV_DSC_0522_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0523_2,0.131214499,1,1,0,0,138,13,0.529999971,0,0
Guerrero_IV_DSC_0524_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0525_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0526_2,0.131214499,1,1,0,0,138,13,0.529999971,1,1
Guerrero_IV_DSC_0527_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0528_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0529_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0530_2,0.131214499,1,1,0,0,138,13,0.529999971,0,0
Guerrero_IV_DSC_0531_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0532_2,0.131214499,1,1,0,0,138,13,0.529999971,0,0
Guerrero_IV_DSC_0533_2,0.131214499,1,1,0,0,138,13,0.529999971,0,1
Guerrero_IV_DSC_0534_2,0.131214499,1,1,0,0,138,13,0.529999971,0,0
Guerrero_IV_DSC_0535_2,0.131214499,1,1,0,0,138,13,0.529999971,0,0
Guerrero_IV_DSC_0536_2,0.131214499,1,1,0,0,138,13,0.529999971,0,1
Guerrero_IV_DSC_0537_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0538_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0539_2,0.131214499,1,1,0,0,138,13,0.529999971,0,0
Guerrero_IV_DSC_0540_2,0.131214499,1,1,0,0,138,13,0.529999971,0,0
Guerrero_IV_DSC_0541_2,0.131214499,1,1,0,0,138,13,0.529999971,0,0
Guerrero_IV_DSC_0542_2,0.131214499,1,1,0,0,138,13,0.529999971,0,1
Guerrero_IV_DSC_0543_2,0.131214499,1,1,0,0,138,13,0.529999971,0,0
Guerrero_IV_DSC_0544_2,0.131214499,1,1,0,0,138,13,0.529999971,0,0
Guerrero_IV_DSC_0545_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0546_2,0.131214499,1,1,0,0,138,13,0.529999971,0,0
Guerrero_IV_DSC_0547_2,0.131214499,1,1,0,0,138,13,0.529999971,0,1
Guerrero_IV_DSC_0548_2,0.131214499,1,1,0,0,138,13,0.529999971,0,0
Guerrero_IV_DSC_0549_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0550_2,0.131214499,1,1,0,0,138,13,0.529999971,0,1
Guerrero_IV_DSC_0551_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0552_2,0.131214499,1,1,0,0,138,13,0.529999971,0,1
Guerrero_IV_DSC_0553_2,0.131214499,1,1,0,0,138,13,0.529999971,0,1
Guerrero_IV_DSC_0554_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0555_2,0.131214499,1,1,0,0,138,13,0.529999971,0,1
Guerrero_IV_DSC_0556_2,0.131214499,1,1,0,0,138,13,0.529999971,0,0
Guerrero_IV_DSC_0557_2,0.131214499,1,1,0,0,138,13,0.529999971,0,0
Guerrero_IV_DSC_0558_2,0.131214499,1,1,0,0,138,13,0.529999971,0,0
Guerrero_IV_DSC_0559_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0560_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0561_2,0.131214499,1,1,0,0,138,13,0.529999971,0,0
Guerrero_IV_DSC_0562_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0563_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0564_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0565_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0566_2,0.131214499,1,1,0,0,138,13,0.529999971,0,1
Guerrero_IV_DSC_0567_2,0.131214499,1,1,0,0,138,13,0.529999971,0,0
Guerrero_IV_DSC_0568_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0569_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0570_2,0.131214499,1,1,0,0,138,13,0.529999971,0,1
Guerrero_IV_DSC_0571_2,0.131214499,1,1,0,0,138,13,0.529999971,1,1
Guerrero_IV_DSC_0572_2,0.131214499,1,1,0,0,138,13,0.529999971,0,0
Guerrero_IV_DSC_0573_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0574_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0575_2,0.131214499,1,1,0,0,138,13,0.529999971,0,1
Guerrero_IV_DSC_0576_2,0.131214499,1,1,0,0,138,13,0.529999971,0,0
Guerrero_IV_DSC_0577_2,0.131214499,1,1,0,0,138,13,0.529999971,0,0
Guerrero_IV_DSC_0578_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0579_2,0.131214499,1,1,0,0,138,13,0.529999971,0,1
Guerrero_IV_DSC_0580_2,0.131214499,1,1,0,0,138,13,0.529999971,0,0
Guerrero_IV_DSC_0581_2,0.131214499,1,1,0,0,138,13,0.529999971,0,0
Guerrero_IV_DSC_0582_2,0.131214499,1,1,0,0,138,13,0.529999971,0,0
Guerrero_IV_DSC_0583_2,0.131214499,1,1,0,0,138,13,0.529999971,0,0
Guerrero_IV_DSC_0584_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0585_2,0.131214499,1,1,0,0,138,13,0.529999971,0,0
Guerrero_IV_DSC_0586_2,0.131214499,1,1,0,0,138,13,0.529999971,0,0
Guerrero_IV_DSC_0587_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0588_2,0.131214499,1,1,0,0,138,13,0.529999971,0,1
Guerrero_IV_DSC_0589_2,0.131214499,1,1,0,0,138,13,0.529999971,0,0
Guerrero_IV_DSC_0590_2,0.131214499,1,1,0,0,138,13,0.529999971,0,0
Guerrero_IV_DSC_0591_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0592_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0593_2,0.131214499,1,1,0,0,138,13,0.529999971,0,0
Guerrero_IV_DSC_0594_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0595_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0596_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0597_2,0.131214499,1,1,0,0,138,13,0.529999971,1,1
Guerrero_IV_DSC_0598_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0599_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0600_2,0.131214499,1,1,0,0,138,13,0.529999971,0,0
Guerrero_IV_DSC_0601_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0602_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IV_DSC_0603_2,0.131214499,1,1,0,0,138,13,0.529999971,1,0
Guerrero_IX_20140723_120533,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0001_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0002_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0003_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0004_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0005_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0007_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0008_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0009_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0010_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0011_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0012_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0013_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0014_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0015_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0016_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0017_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0018_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0019_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0020_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0021_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0022_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0023_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0024_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0025_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0026_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0027_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0028_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0029_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0030_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0031_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0032_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0033_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0034_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0035_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0036_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0037_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0038_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0039_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0040_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0041_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0042_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0043_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0044_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0045_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0046_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0047_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0048_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0049_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0050_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0051_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0052_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0053_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0054_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0055_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0056_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0057_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0058_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0059_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0060_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0061_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0062_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0063_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0064_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0065_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0066_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0067_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0068_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0069_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0070_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0071_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0072_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0073_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0074_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0075_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0076_2,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0077_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0078_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0079_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0080_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0081_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0082_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0083_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0084_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0085_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0086_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0087_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0088_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0089_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0090_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0091_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0092_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0093_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0094_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0095_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0096_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0097_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0098_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0099_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0100_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0101_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0102_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0103_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0104_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0105_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0106_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0107_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0108_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0109_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0110_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0111_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0112_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0113_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0114_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0115_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0116_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0117_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0118_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0119_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0120_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0121_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0122_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0123_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0124_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0125_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0126_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0127_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0128_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0129_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0131_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0132_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0133_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0134_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0135_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0136_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0137_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0138_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0139_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0140_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0141_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0142_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0143_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0144_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0145_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0146_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0147_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0148_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0149_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0150_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0151_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0152_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0153_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0154_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0155_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0156_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0157_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0158_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0159_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0160_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0161_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0162_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0163_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0164_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0165_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0166_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0167_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0168_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0169_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0170_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0171_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0172_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0173_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0174_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0175_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0176_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0177_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0178_3,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0179_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0180_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0181_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0182_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0183_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0184_3,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0185_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0186_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0187_3,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0188_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0189_3,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0920_2,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0921_2,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0922_2,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0923_2,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0924_2,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0925_2,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0926_2,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0927_2,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0928_2,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0929_2,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0930_2,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0931_2,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0932_2,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0933_2,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0934_2,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0935_2,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0936_2,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0937_2,1.205116987,0,1,0,0,143,13,0.529999971,1,0
Guerrero_IX_DSC_0938_2,1.205116987,0,1,0,0,143,13,0.529999971,0,1
Guerrero_IX_DSC_0939_2,1.205116987,0,1,0,0,143,13,0.529999971,0,0
Guerrero_IX_DSC_0940_2,1.205116987,0,1,0,0,143,13,0.529999971,1,1
Guerrero_IX_DSC_0941_2,1.205116987,0,1,0,0,143,13,0.529999971,0,1
